Subject_No;NDVI_500_mean;LUgreen_500m;DGURBA_CLA;compstudie2;Airport;AirportName;Year;Gender;Age;AgeGroups;Annoyance_road;HAv_road;Road_LDEN;Annoyance_rail;HAv_rail;Rail_LDEN;Annoyance_air;HAv_air;Air_LDEN
20288;0.302;0.326;1;3.2;3;CGN;2013;1.00;77.00;7000;1.00;0.00;56.1;1.00;0.00;35.0;2.00;0.00;52.4
20289;0.361;0.269;1;3.2;3;CGN;2013;1.00;65.00;5070;2.00;0.00;54.3;1.00;0.00;35.0;3.00;0.00;51.3
20290;0.316;0.212;1;3.2;3;CGN;2013;2.00;79.00;7000;1.00;0.00;43.8;1.00;0.00;35.0;3.00;0.00;52.0
20291;0.274;0.188;1;3.2;3;CGN;2013;2.00;70.00;7000;5.00;1.00;67.5;2.00;0.00;35.0;4.00;1.00;47.7
20292;0.240;0.192;1;3.2;3;CGN;2013;1.00;64.00;5070;1.00;0.00;51.5;1.00;0.00;45.0;1.00;0.00;51.8
20293;0.382;0.677;2;3.2;3;CGN;2013;2.00;39.00;3050;1.00;0.00;45.4;1.00;0.00;35.0;3.00;0.00;51.3
20294;0.336;0.235;1;3.2;3;CGN;2013;1.00;87.00;7000;2.00;0.00;48.4;1.00;0.00;35.0;2.00;0.00;51.5
20295;0.576;0.999;2;3.2;3;CGN;2013;1.00;38.00;3050;1.00;0.00;49.0;1.00;0.00;35.0;3.00;0.00;47.3
20296;0.375;0.272;1;3.2;3;CGN;2013;1.00;55.00;5070;3.00;0.00;64.1;1.00;0.00;35.0;4.00;1.00;51.0
20297;0.249;0.000;1;3.2;3;CGN;2013;2.00;64.00;5070;2.00;0.00;51.0;2.00;0.00;35.0;2.00;0.00;45.5
20298;0.234;0.000;1;3.2;3;CGN;2013;1.00;78.00;7000;3.00;0.00;51.0;3.00;0.00;45.0;3.00;0.00;48.0
20299;0.243;0.000;1;3.2;3;CGN;2013;2.00;55.00;5070;4.00;1.00;53.2;3.00;0.00;46.3;4.00;1.00;47.5
20300;0.342;0.638;1;3.2;3;CGN;2013;2.00;81.00;7000;1.00;0.00;60.1;1.00;0.00;44.7;4.00;1.00;53.4
20301;0.259;0.279;1;3.2;3;CGN;2013;1.00;50.00;5070;2.00;0.00;50.5;2.00;0.00;44.3;3.00;0.00;52.5
20302;0.230;0.000;1;3.2;3;CGN;2013;1.00;50.00;5070;1.00;0.00;41.8;3.00;0.00;54.7;5.00;1.00;48.9
20303;0.364;0.156;1;3.2;3;CGN;2013;2.00;71.00;7000;2.00;0.00;63.4;1.00;0.00;35.0;2.00;0.00;50.9
20304;0.278;0.000;1;3.2;3;CGN;2013;2.00;62.00;5070;1.00;0.00;49.5;1.00;0.00;35.0;2.00;0.00;45.1
20305;0.375;0.423;1;3.2;3;CGN;2013;1.00;73.00;7000;2.00;0.00;57.3;1.00;0.00;35.0;4.00;1.00;53.1
20306;0.366;0.733;1;3.2;3;CGN;2013;1.00;63.00;5070;3.00;0.00;62.9;1.00;0.00;46.9;4.00;1.00;53.5
20307;0.259;0.279;1;3.2;3;CGN;2013;2.00;70.00;7000;4.00;1.00;52.8;3.00;0.00;47.7;5.00;1.00;52.5
20308;0.244;0.000;1;3.2;3;CGN;2013;1.00;73.00;7000;2.00;0.00;41.0;3.00;0.00;58.8;4.00;1.00;48.4
20309;0.339;0.346;1;3.2;3;CGN;2013;1.00;49.00;3050;3.00;0.00;57.3;1.00;0.00;35.0;3.00;0.00;52.6
20310;0.347;0.150;1;3.2;3;CGN;2013;2.00;42.00;3050;1.00;0.00;49.1;1.00;0.00;35.0;1.00;0.00;51.1
20311;0.347;0.150;1;3.2;3;CGN;2013;2.00;52.00;5070;2.00;0.00;58.4;1.00;0.00;35.0;3.00;0.00;51.1
20312;0.342;0.638;1;3.2;3;CGN;2013;1.00;81.00;7000;1.00;0.00;54.2;1.00;0.00;45.4;2.00;0.00;53.3
20313;0.272;0.000;1;3.2;3;CGN;2013;2.00;40.00;3050;4.00;1.00;49.7;2.00;0.00;35.0;2.00;0.00;45.5
20314;0.288;0.000;1;3.2;3;CGN;2013;1.00;30.00;3050;4.00;1.00;48.1;3.00;0.00;35.0;1.00;0.00;47.0
20315;0.415;0.502;1;3.2;3;CGN;2013;1.00;25.00;1830;2.00;0.00;60.3;1.00;0.00;35.0;1.00;0.00;53.1
20316;0.273;0.000;1;3.2;3;CGN;2013;1.00;28.00;1830;4.00;1.00;67.1;2.00;0.00;57.1;1.00;0.00;47.5
20317;0.231;0.061;1;3.2;3;CGN;2013;1.00;18.00;1830;1.00;0.00;65.7;1.00;0.00;57.2;3.00;0.00;51.3
20318;0.351;0.579;1;3.2;3;CGN;2013;2.00;71.00;7000;3.00;0.00;60.8;3.00;0.00;46.9;4.00;1.00;53.3
20319;0.380;0.438;2;3.2;3;CGN;2013;1.00;82.00;7000;3.00;0.00;41.5;1.00;0.00;35.0;3.00;0.00;52.7
20320;0.240;0.108;1;3.2;3;CGN;2013;1.00;68.00;5070;2.00;0.00;53.0;2.00;0.00;51.0;3.00;0.00;51.8
20321;0.376;0.673;1;3.2;3;CGN;2013;1.00;65.00;5070;1.00;0.00;62.2;1.00;0.00;46.4;1.00;0.00;53.3
20322;0.376;0.673;1;3.2;3;CGN;2013;1.00;79.00;7000;3.00;0.00;62.0;1.00;0.00;46.7;3.00;0.00;53.3
20323;0.348;0.059;1;3.2;3;CGN;2013;1.00;63.00;5070;4.00;1.00;58.8;1.00;0.00;35.0;5.00;1.00;50.8
20324;0.421;0.042;1;3.2;3;CGN;2013;1.00;66.00;5070;2.00;0.00;51.4;3.00;0.00;35.0;3.00;0.00;48.2
20325;0.234;0.054;1;3.2;3;CGN;2013;2.00;48.00;3050;1.00;0.00;61.3;1.00;0.00;59.1;1.00;0.00;51.5
20326;0.449;0.123;1;3.2;3;CGN;2013;2.00;59.00;5070;2.00;0.00;51.9;3.00;0.00;35.0;4.00;1.00;48.5
20327;0.364;0.331;1;3.2;3;CGN;2013;2.00;64.00;5070;1.00;0.00;55.3;1.00;0.00;35.0;3.00;0.00;52.5
20328;0.240;0.108;1;3.2;3;CGN;2013;1.00;19.00;1830;2.00;0.00;52.1;3.00;0.00;46.2;3.00;0.00;52.0
20329;0.358;0.248;1;3.2;3;CGN;2013;2.00;71.00;7000;3.00;0.00;50.5;1.00;0.00;35.0;2.00;0.00;52.0
20330;0.409;0.799;1;3.2;3;CGN;2013;1.00;48.00;3050;2.00;0.00;60.0;1.00;0.00;35.0;3.00;0.00;55.1
20331;0.409;0.799;1;3.2;3;CGN;2013;2.00;41.00;3050;2.00;0.00;60.0;1.00;0.00;35.0;2.00;0.00;55.1
20332;0.339;0.000;1;3.2;3;CGN;2013;1.00;67.00;5070;1.00;0.00;47.1;2.00;0.00;35.0;2.00;0.00;46.3
20333;0.389;0.999;2;3.2;3;CGN;2013;2.00;44.00;3050;3.00;0.00;45.7;1.00;0.00;35.0;2.00;0.00;50.0
20334;0.442;0.161;1;3.2;3;CGN;2013;1.00;68.00;5070;2.00;0.00;46.5;1.00;0.00;35.0;4.00;1.00;49.3
20335;0.467;0.803;1;3.2;3;CGN;2013;2.00;57.00;5070;1.00;0.00;45.8;1.00;0.00;35.0;4.00;1.00;54.8
20336;0.107;0.080;1;3.2;3;CGN;2013;2.00;31.00;3050;2.00;0.00;45.2;1.00;0.00;35.0;1.00;0.00;38.1
20337;0.239;0.094;1;3.2;3;CGN;2013;2.00;80.00;7000;2.00;0.00;53.8;1.00;0.00;46.1;3.00;0.00;52.6
20338;0.248;0.140;1;3.2;3;CGN;2013;2.00;50.00;5070;1.00;0.00;45.4;3.00;0.00;47.2;5.00;1.00;52.9
20339;0.457;0.237;1;3.2;3;CGN;2013;2.00;53.00;5070;3.00;0.00;46.8;1.00;0.00;35.0;5.00;1.00;48.9
20340;0.450;0.973;1;3.2;3;CGN;2013;1.00;75.00;7000;2.00;0.00;55.2;1.00;0.00;35.0;3.00;0.00;55.4
20341;0.456;0.473;1;3.2;3;CGN;2013;2.00;78.00;7000;3.00;0.00;64.9;1.00;0.00;35.0;2.00;0.00;53.3
20342;0.239;0.094;1;3.2;3;CGN;2013;2.00;38.00;3050;2.00;0.00;52.2;1.00;0.00;50.2;4.00;1.00;52.6
20343;0.390;0.719;1;3.2;3;CGN;2013;1.00;72.00;7000;1.00;0.00;57.8;1.00;0.00;35.0;4.00;1.00;55.1
20344;0.434;0.113;1;3.2;3;CGN;2013;2.00;55.00;5070;2.00;0.00;49.1;1.00;0.00;35.0;2.00;0.00;47.3
20345;0.440;0.489;1;3.2;3;CGN;2013;1.00;75.00;7000;3.00;0.00;64.2;1.00;0.00;35.0;4.00;1.00;53.3
20346;0.390;0.719;1;3.2;3;CGN;2013;1.00;18.00;1830;2.00;0.00;60.2;1.00;0.00;35.0;3.00;0.00;55.1
20347;0.458;0.998;1;3.2;3;CGN;2013;1.00;75.00;7000;1.00;0.00;53.6;1.00;0.00;35.0;2.00;0.00;55.4
20348;0.426;0.542;1;3.2;3;CGN;2013;1.00;67.00;5070;2.00;0.00;65.6;1.00;0.00;35.0;4.00;1.00;53.7
20349;0.458;0.998;1;3.2;3;CGN;2013;2.00;77.00;7000;3.00;0.00;54.4;1.00;0.00;35.0;5.00;1.00;55.4
20350;0.456;0.171;1;3.2;3;CGN;2013;2.00;54.00;5070;4.00;1.00;51.0;1.00;0.00;35.0;2.00;0.00;47.6
20351;0.435;0.752;1;3.2;3;CGN;2013;1.00;72.00;7000;5.00;1.00;69.3;1.00;0.00;35.0;5.00;1.00;54.3
20352;0.267;0.000;1;3.2;3;CGN;2013;2.00;55.00;5070;2.00;0.00;49.3;4.00;1.00;61.8;2.00;0.00;49.5
20353;0.390;0.719;1;3.2;3;CGN;2013;1.00;51.00;5070;3.00;0.00;58.7;1.00;0.00;35.0;4.00;1.00;55.1
20354;0.139;0.125;1;3.2;3;CGN;2013;2.00;49.00;3050;5.00;1.00;69.9;2.00;0.00;35.0;3.00;0.00;37.7
20355;0.426;0.542;1;3.2;3;CGN;2013;2.00;51.00;5070;1.00;0.00;56.5;1.00;0.00;35.0;1.00;0.00;53.8
20356;0.478;0.431;1;3.2;3;CGN;2013;2.00;28.00;1830;2.00;0.00;63.1;1.00;0.00;35.0;3.00;0.00;52.7
20357;0.239;0.094;1;3.2;3;CGN;2013;2.00;79.00;7000;1.00;0.00;53.5;2.00;0.00;45.5;4.00;1.00;52.5
20358;0.458;0.998;1;3.2;3;CGN;2013;1.00;77.00;7000;1.00;0.00;54.4;1.00;0.00;35.0;5.00;1.00;55.4
20359;0.349;0.489;2;3.2;3;CGN;2013;1.00;70.00;7000;2.00;0.00;45.2;1.00;0.00;35.0;3.00;0.00;51.5
20360;0.271;0.198;1;3.2;3;CGN;2013;2.00;55.00;5070;1.00;0.00;49.0;3.00;0.00;43.9;5.00;1.00;52.9
20361;0.458;0.998;1;3.2;3;CGN;2013;2.00;73.00;7000;1.00;0.00;53.6;1.00;0.00;35.0;3.00;0.00;55.4
20362;0.470;0.399;1;3.2;3;CGN;2013;2.00;73.00;7000;1.00;0.00;53.5;1.00;0.00;35.0;2.00;0.00;52.5
20363;0.414;0.364;1;3.2;3;CGN;2013;2.00;52.00;5070;1.00;0.00;57.7;1.00;0.00;35.0;3.00;0.00;53.1
20364;0.404;0.419;1;3.2;3;CGN;2013;2.00;76.00;7000;2.00;0.00;63.3;1.00;0.00;35.0;3.00;0.00;53.4
20365;0.310;0.064;1;3.2;3;CGN;2013;1.00;44.00;3050;3.00;0.00;50.6;1.00;0.00;35.0;4.00;1.00;51.0
20366;0.282;0.033;1;3.2;3;CGN;2013;2.00;18.00;1830;2.00;0.00;49.4;2.00;0.00;35.0;1.00;0.00;50.8
20367;0.269;0.192;1;3.2;3;CGN;2013;2.00;72.00;7000;4.00;1.00;48.8;4.00;1.00;45.2;4.00;1.00;52.9
20368;0.154;0.199;1;3.2;3;CGN;2013;1.00;65.00;5070;1.00;0.00;54.4;1.00;0.00;35.0;4.00;1.00;37.7
20369;0.337;0.052;1;3.2;3;CGN;2013;2.00;44.00;3050;4.00;1.00;60.3;2.00;0.00;40.5;3.00;0.00;47.2
20370;0.401;0.159;1;3.2;3;CGN;2013;2.00;72.00;7000;2.00;0.00;51.5;1.00;0.00;35.0;2.00;0.00;51.6
20371;0.266;0.000;1;3.2;3;CGN;2013;1.00;76.00;7000;3.00;0.00;67.1;2.00;0.00;50.5;2.00;0.00;48.3
20372;0.228;0.043;1;3.2;3;CGN;2013;2.00;66.00;5070;4.00;1.00;70.7;2.00;0.00;45.9;3.00;0.00;52.2
20373;0.414;0.364;1;3.2;3;CGN;2013;2.00;72.00;7000;3.00;0.00;58.0;1.00;0.00;35.0;3.00;0.00;52.9
20374;0.443;0.339;1;3.2;3;CGN;2013;1.00;27.00;1830;2.00;0.00;59.9;1.00;0.00;35.0;2.00;0.00;52.8
20375;0.248;0.141;1;3.2;3;CGN;2013;2.00;70.00;7000;1.00;0.00;49.6;2.00;0.00;45.5;2.00;0.00;52.8
20376;0.156;0.195;1;3.2;3;CGN;2013;2.00;81.00;7000;3.00;0.00;52.3;1.00;0.00;35.0;3.00;0.00;38.0
20377;0.404;0.419;1;3.2;3;CGN;2013;1.00;82.00;7000;4.00;1.00;63.0;1.00;0.00;35.0;2.00;0.00;53.3
20378;0.435;0.254;1;3.2;3;CGN;2013;2.00;72.00;7000;1.00;0.00;53.5;1.00;0.00;35.0;3.00;0.00;51.9
20379;0.368;0.658;2;3.2;3;CGN;2013;2.00;58.00;5070;1.00;0.00;48.8;1.00;0.00;35.0;5.00;1.00;52.5
20380;0.272;0.000;1;3.2;3;CGN;2013;1.00;70.00;7000;3.00;0.00;67.5;4.00;1.00;41.5;4.00;1.00;49.2
20381;0.404;0.419;1;3.2;3;CGN;2013;2.00;32.00;3050;4.00;1.00;63.0;1.00;0.00;35.0;4.00;1.00;53.3
20382;0.442;0.289;1;3.2;3;CGN;2013;1.00;26.00;1830;1.00;0.00;52.1;1.00;0.00;35.0;2.00;0.00;52.2
20383;0.218;0.001;1;3.2;3;CGN;2013;1.00;43.00;3050;4.00;1.00;67.5;5.00;1.00;75.5;3.00;0.00;52.2
20384;0.389;0.267;1;3.2;3;CGN;2013;2.00;54.00;5070;4.00;1.00;63.9;1.00;0.00;35.0;5.00;1.00;53.2
20385;0.172;0.244;1;3.2;3;CGN;2013;1.00;30.00;3050;2.00;0.00;60.5;1.00;0.00;35.0;2.00;0.00;38.5
20386;0.223;0.026;1;3.2;3;CGN;2013;2.00;42.00;3050;1.00;0.00;51.9;2.00;0.00;48.9;3.00;0.00;52.4
20387;0.223;0.026;1;3.2;3;CGN;2013;2.00;71.00;7000;4.00;1.00;46.6;4.00;1.00;48.3;5.00;1.00;52.5
20388;0.486;0.857;2;3.2;3;CGN;2013;1.00;57.00;5070;2.00;0.00;50.3;1.00;0.00;35.0;2.00;0.00;47.0
20389;0.408;0.232;1;3.2;3;CGN;2013;1.00;49.00;3050;2.00;0.00;49.4;1.00;0.00;35.0;3.00;0.00;52.6
20390;0.268;0.183;1;3.2;3;CGN;2013;2.00;71.00;7000;2.00;0.00;54.0;2.00;0.00;45.1;3.00;0.00;52.7
20391;0.416;0.533;2;3.2;3;CGN;2013;1.00;86.00;7000;2.00;0.00;44.9;1.00;0.00;35.0;3.00;0.00;54.2
20392;0.452;0.357;1;3.2;3;CGN;2013;2.00;75.00;7000;2.00;0.00;46.9;1.00;0.00;35.0;3.00;0.00;48.5
20393;0.245;0.123;1;3.2;3;CGN;2013;2.00;48.00;3050;4.00;1.00;67.3;1.00;0.00;52.0;2.00;0.00;52.8
20394;0.421;0.205;1;3.2;3;CGN;2013;1.00;63.00;5070;2.00;0.00;50.5;1.00;0.00;35.0;2.00;0.00;52.2
20395;0.408;0.232;1;3.2;3;CGN;2013;1.00;73.00;7000;2.00;0.00;49.4;1.00;0.00;35.0;2.00;0.00;52.6
20396;0.288;0.114;1;3.2;3;CGN;2013;2.00;64.00;5070;1.00;0.00;58.9;1.00;0.00;40.1;3.00;0.00;46.5
20397;0.245;0.123;1;3.2;3;CGN;2013;1.00;51.00;5070;4.00;1.00;69.8;1.00;0.00;50.4;4.00;1.00;52.8
20398;0.418;0.226;1;3.2;3;CGN;2013;1.00;59.00;5070;3.00;0.00;52.6;1.00;0.00;35.0;5.00;1.00;52.5
20399;0.389;0.267;1;3.2;3;CGN;2013;2.00;66.00;5070;4.00;1.00;64.8;1.00;0.00;35.0;2.00;0.00;53.1
20400;0.294;0.224;1;3.2;3;CGN;2013;2.00;63.00;5070;2.00;0.00;55.3;2.00;0.00;43.2;4.00;1.00;52.6
20401;0.418;0.226;1;3.2;3;CGN;2013;2.00;63.00;5070;1.00;0.00;50.4;1.00;0.00;35.0;2.00;0.00;52.3
20402;0.452;0.357;1;3.2;3;CGN;2013;1.00;63.00;5070;2.00;0.00;48.2;1.00;0.00;35.0;3.00;0.00;48.6
20403;0.398;0.242;1;3.2;3;CGN;2013;1.00;20.00;1830;1.00;0.00;54.5;1.00;0.00;35.0;1.00;0.00;52.8
20404;0.233;0.000;1;3.2;3;CGN;2013;2.00;47.00;3050;5.00;1.00;70.7;4.00;1.00;56.2;4.00;1.00;51.5
20405;0.319;0.350;1;3.2;3;CGN;2013;1.00;76.00;7000;3.00;0.00;67.1;1.00;0.00;40.5;4.00;1.00;51.8
20406;0.414;0.608;2;3.2;3;CGN;2013;1.00;50.00;5070;2.00;0.00;43.0;1.00;0.00;35.0;4.00;1.00;54.3
20407;0.319;0.350;1;3.2;3;CGN;2013;2.00;66.00;5070;4.00;1.00;67.5;3.00;0.00;39.7;4.00;1.00;52.0
20408;0.414;0.608;2;3.2;3;CGN;2013;2.00;50.00;5070;3.00;0.00;42.5;1.00;0.00;35.0;3.00;0.00;54.2
20409;0.193;0.302;1;3.2;3;CGN;2013;2.00;68.00;5070;2.00;0.00;54.2;1.00;0.00;35.0;3.00;0.00;38.2
20410;0.246;0.000;1;3.2;3;CGN;2013;1.00;57.00;5070;2.00;0.00;68.4;1.00;0.00;42.3;3.00;0.00;50.7
20411;0.366;0.012;1;3.2;3;CGN;2013;1.00;74.00;7000;4.00;1.00;46.0;1.00;0.00;35.0;4.00;1.00;45.0
20412;0.324;0.001;1;3.2;3;CGN;2013;2.00;46.00;3050;1.00;0.00;49.6;2.00;0.00;35.0;3.00;0.00;50.5
20413;0.235;0.085;1;3.2;3;CGN;2013;2.00;31.00;3050;1.00;0.00;47.2;3.00;0.00;48.6;3.00;0.00;52.7
20414;0.372;0.383;2;3.2;3;CGN;2013;2.00;37.00;3050;2.00;0.00;52.6;1.00;0.00;35.0;3.00;0.00;51.9
20415;0.443;0.349;1;3.2;3;CGN;2013;2.00;80.00;7000;1.00;0.00;45.1;1.00;0.00;35.0;3.00;0.00;46.3
20416;0.246;0.000;1;3.2;3;CGN;2013;2.00;69.00;5070;1.00;0.00;67.2;2.00;0.00;48.5;2.00;0.00;50.7
20417;0.377;0.445;1;3.2;3;CGN;2013;1.00;50.00;5070;1.00;0.00;58.0;1.00;0.00;35.0;3.00;0.00;53.7
20418;0.382;0.109;1;3.2;3;CGN;2013;2.00;49.00;3050;2.00;0.00;44.9;1.00;0.00;35.0;4.00;1.00;51.8
20419;0.438;0.582;1;3.2;3;CGN;2013;1.00;74.00;7000;3.00;0.00;45.4;1.00;0.00;35.0;4.00;1.00;54.6
20420;0.243;0.000;1;3.2;3;CGN;2013;2.00;73.00;7000;4.00;1.00;49.9;3.00;0.00;44.2;4.00;1.00;51.0
20421;0.246;0.000;1;3.2;3;CGN;2013;2.00;86.00;7000;1.00;0.00;47.5;2.00;0.00;41.4;3.00;0.00;50.8
20422;0.406;0.703;1;3.2;3;CGN;2013;1.00;73.00;7000;3.00;0.00;50.1;1.00;0.00;35.0;4.00;1.00;54.9
20423;0.435;0.640;1;3.2;3;CGN;2013;2.00;53.00;5070;2.00;0.00;45.0;1.00;0.00;35.0;3.00;0.00;54.6
20424;0.361;0.198;1;3.2;3;CGN;2013;1.00;78.00;7000;2.00;0.00;44.8;1.00;0.00;35.0;3.00;0.00;48.6
20425;0.212;0.000;1;3.2;3;CGN;2013;2.00;73.00;7000;5.00;1.00;66.9;3.00;0.00;67.1;4.00;1.00;52.3
20426;0.349;0.039;1;3.2;3;CGN;2013;2.00;60.00;5070;1.00;0.00;50.9;1.00;0.00;35.0;1.00;0.00;51.3
20427;0.282;0.190;1;3.2;3;CGN;2013;2.00;75.00;7000;1.00;0.00;61.9;1.00;0.00;44.6;2.00;0.00;51.8
20428;0.230;0.000;1;3.2;3;CGN;2013;1.00;35.00;3050;4.00;1.00;70.3;1.00;0.00;53.0;4.00;1.00;51.6
20429;0.282;0.190;1;3.2;3;CGN;2013;1.00;50.00;5070;2.00;0.00;61.2;1.00;0.00;42.1;3.00;0.00;51.9
20430;0.182;0.350;1;3.2;3;CGN;2013;2.00;72.00;7000;4.00;1.00;68.4;1.00;0.00;37.4;1.00;0.00;41.5
20431;0.385;0.512;2;3.2;3;CGN;2013;1.00;26.00;1830;2.00;0.00;42.1;1.00;0.00;35.0;1.00;0.00;52.9
20432;0.230;0.000;1;3.2;3;CGN;2013;2.00;76.00;7000;2.00;0.00;49.6;1.00;0.00;40.4;4.00;1.00;51.3
20433;0.212;0.000;1;3.2;3;CGN;2013;1.00;31.00;3050;2.00;0.00;68.7;2.00;0.00;58.0;5.00;1.00;52.2
20434;0.309;0.000;1;3.2;3;CGN;2013;2.00;76.00;7000;5.00;1.00;46.6;1.00;0.00;35.0;1.00;0.00;50.2
20435;0.419;0.827;1;3.2;3;CGN;2013;2.00;54.00;5070;2.00;0.00;53.4;1.00;0.00;35.0;2.00;0.00;55.1
20436;0.419;0.827;1;3.2;3;CGN;2013;2.00;47.00;3050;3.00;0.00;53.2;1.00;0.00;35.0;4.00;1.00;55.1
20437;0.357;0.047;1;3.2;3;CGN;2013;1.00;71.00;7000;3.00;0.00;62.8;1.00;0.00;35.0;4.00;1.00;51.7
20438;0.389;0.419;2;3.2;3;CGN;2013;1.00;48.00;3050;5.00;1.00;67.7;1.00;0.00;35.0;4.00;1.00;52.0
20439;0.406;0.246;1;3.2;3;CGN;2013;2.00;66.00;5070;3.00;0.00;45.1;1.00;0.00;35.0;3.00;0.00;45.7
20440;0.415;0.679;2;3.2;3;CGN;2013;1.00;45.00;3050;1.00;0.00;40.9;1.00;0.00;35.0;4.00;1.00;54.4
20441;0.252;0.085;1;3.2;3;CGN;2013;1.00;82.00;7000;2.00;0.00;44.5;1.00;0.00;45.6;3.00;0.00;52.4
20442;0.363;0.050;1;3.2;3;CGN;2013;2.00;63.00;5070;1.00;0.00;65.9;1.00;0.00;35.0;4.00;1.00;51.7
20443;0.195;0.000;1;3.2;3;CGN;2013;2.00;62.00;5070;3.00;0.00;65.8;1.00;0.00;39.3;3.00;0.00;49.4
20444;0.214;0.000;1;3.2;3;CGN;2013;1.00;73.00;7000;2.00;0.00;45.8;1.00;0.00;46.6;4.00;1.00;52.0
20445;0.367;0.003;1;3.2;3;CGN;2013;2.00;69.00;5070;3.00;0.00;70.5;1.00;0.00;35.0;4.00;1.00;51.5
20446;0.405;0.509;2;3.2;3;CGN;2013;2.00;52.00;5070;1.00;0.00;42.3;1.00;0.00;35.0;5.00;1.00;52.9
20447;0.225;0.000;1;3.2;3;CGN;2013;1.00;74.00;7000;3.00;0.00;53.5;1.00;0.00;41.5;2.00;0.00;51.3
20448;0.208;0.000;1;3.2;3;CGN;2013;2.00;46.00;3050;3.00;0.00;67.1;2.00;0.00;45.1;3.00;0.00;49.5
20449;0.402;0.331;1;3.2;3;CGN;2013;2.00;64.00;5070;1.00;0.00;56.9;1.00;0.00;35.0;1.00;0.00;54.2
20450;0.445;0.591;2;3.2;3;CGN;2013;2.00;56.00;5070;3.00;0.00;53.5;2.00;0.00;35.0;4.00;1.00;47.4
20451;0.205;0.000;1;3.2;3;CGN;2013;1.00;69.00;5070;1.00;0.00;46.0;2.00;0.00;48.1;3.00;0.00;52.3
20452;0.236;0.030;1;3.2;3;CGN;2013;1.00;76.00;7000;1.00;0.00;49.1;1.00;0.00;49.2;1.00;0.00;52.1
20453;0.214;0.000;1;3.2;3;CGN;2013;1.00;54.00;5070;3.00;0.00;47.6;1.00;0.00;48.8;3.00;0.00;52.1
20454;0.214;0.000;1;3.2;3;CGN;2013;1.00;75.00;7000;2.00;0.00;52.8;2.00;0.00;49.0;4.00;1.00;51.9
20455;0.411;0.462;2;3.2;3;CGN;2013;2.00;28.00;1830;1.00;0.00;49.4;1.00;0.00;35.0;2.00;0.00;52.1
20456;0.270;0.177;1;3.2;3;CGN;2013;2.00;57.00;5070;4.00;1.00;58.0;2.00;0.00;45.9;4.00;1.00;51.0
20457;0.418;0.531;2;3.2;3;CGN;2013;1.00;38.00;3050;2.00;0.00;46.0;1.00;0.00;35.0;3.00;0.00;52.2
20458;0.350;0.211;1;3.2;3;CGN;2013;1.00;70.00;7000;2.00;0.00;51.2;1.00;0.00;35.0;3.00;0.00;53.6
20459;0.198;0.000;1;3.2;3;CGN;2013;1.00;74.00;7000;2.00;0.00;46.6;2.00;0.00;44.5;3.00;0.00;52.2
20460;0.192;0.000;1;3.2;3;CGN;2013;1.00;29.00;1830;1.00;0.00;70.0;2.00;0.00;58.3;3.00;0.00;52.4
20461;0.198;0.000;1;3.2;3;CGN;2013;2.00;64.00;5070;2.00;0.00;50.1;4.00;1.00;48.9;5.00;1.00;52.3
20462;0.209;0.000;1;3.2;3;CGN;2013;2.00;49.00;3050;3.00;0.00;53.0;3.00;0.00;45.3;5.00;1.00;51.8
20463;0.264;0.007;1;3.2;3;CGN;2013;1.00;63.00;5070;4.00;1.00;70.9;1.00;0.00;35.0;4.00;1.00;49.6
20464;0.429;0.719;1;3.2;3;CGN;2013;2.00;55.00;5070;1.00;0.00;44.0;1.00;0.00;35.0;2.00;0.00;54.8
20465;0.209;0.000;1;3.2;3;CGN;2013;2.00;72.00;7000;4.00;1.00;54.4;3.00;0.00;46.1;5.00;1.00;51.8
20466;0.214;0.000;1;3.2;3;CGN;2013;1.00;79.00;7000;3.00;0.00;70.3;1.00;0.00;45.3;3.00;0.00;51.4
20467;0.198;0.000;1;3.2;3;CGN;2013;2.00;59.00;5070;1.00;0.00;50.4;1.00;0.00;48.0;3.00;0.00;52.3
20468;0.209;0.000;1;3.2;3;CGN;2013;1.00;43.00;3050;1.00;0.00;51.1;1.00;0.00;43.5;1.00;0.00;51.9
20469;0.260;0.162;1;3.2;3;CGN;2013;1.00;53.00;5070;4.00;1.00;59.7;1.00;0.00;47.0;4.00;1.00;50.4
20470;0.175;0.000;1;3.2;3;CGN;2013;1.00;72.00;7000;2.00;0.00;46.1;1.00;0.00;38.2;3.00;0.00;49.2
20471;0.240;0.273;1;3.2;3;CGN;2013;2.00;71.00;7000;5.00;1.00;70.3;1.00;0.00;39.3;4.00;1.00;38.5
20472;0.194;0.000;1;3.2;3;CGN;2013;1.00;65.00;5070;3.00;0.00;50.8;3.00;0.00;48.2;5.00;1.00;52.3
20473;0.288;0.000;1;3.2;3;CGN;2013;1.00;51.00;5070;4.00;1.00;50.4;1.00;0.00;35.0;5.00;1.00;50.6
20474;0.281;0.044;1;3.2;3;CGN;2013;2.00;84.00;7000;1.00;0.00;42.5;1.00;0.00;35.0;1.00;0.00;48.9
20475;0.103;0.060;1;3.2;3;CGN;2013;1.00;68.00;5070;2.00;0.00;51.8;3.00;0.00;35.0;4.00;1.00;47.7
20476;0.111;0.007;1;3.2;3;CGN;2013;2.00;45.00;3050;2.00;0.00;71.5;1.00;0.00;35.0;1.00;0.00;48.6
